director_name,num_critic_for_reviews,gross,genres,actor_1_name,movie_title,num_voted_users,num_user_for_reviews,language,budget,title_year,imdb_score,rank,movie_facebook_likes,profit
Chris Kentis,162,111722000,Drama|Fantasy|Romance|War,Spencer Tracy,A Guy Named Joe ,1553,124,English,150000000,2003,7.6,2.35,116,-38278000
Chris Kentis,68,27979400,Drama|Musical|Sci-Fi,Jason K. Wixom,Bang Bang Baby ,137,172,English,30000000,2009,7.6,2.35,48,-2020600
Chris Koch,91,1711,Crime|Drama|Thriller,Joe Mantegna,Eye for an Eye ,9845,1514,English,60000000,1998,7.6,2.35,613,-59998289
Chris Koch,63,182204440,Fantasy|Horror,Joe Mantegna,Thinner ,19805,104,English,1300000,2006,7.6,2.35,0,180904440
Chris Marker,156,100491683,Drama|Thriller,Walter Koenig,Show Me ,369,888,English,10000000,2016,7.6,2.35,12,90491683
Chris Miller,275,49122319,Adventure|Animation|Comedy|Family|Fantasy,Justin Timberlake,Shrek the Third ,211971,326,English,50000000,2010,7.6,2.35,0,-877681
Chris Miller,246,2807854,Action|Comedy|Crime|Thriller,Will Smith,Bad Boys II ,178126,511,English,21000000,2005,7.6,2.35,0,-18192146
Chris Nahon,123,5100937,Action|Adventure|Animation|Comedy|Family|Sci-Fi,Martin Short,Jimmy Neutron: Boy Genius ,23943,93,English,8500000,2008,7.6,2.35,425,-3399063
Chris Noonan,104,12843,Drama|Romance,Channing Tatum,The Vow ,145852,402,English,47000000,2006,7.6,2.35,32000,-46987157
Chris Noonan,74,15785632,Comedy|Drama|Romance,Jake Gyllenhaal,Love & Other Drugs ,143368,214,English,100000000,1998,7.6,2.35,24000,-84214368
Chris Paine,73,4074023,Action|Biography|Drama|History,Elina Abai Kyzy,Queen of the Mountains ,3144,3,English,60000000,2009,7.6,2.35,0,-55925977
Chris Roberts,165,267652016,Adventure|Animation|Comedy|Family|Musical,Craig Ferguson,Winnie the Pooh ,15600,227,English,40000000,2001,7.6,2.35,0,227652016
Chris Robinson,103,7916887,Adventure|Drama|Sci-Fi|Thriller,Kirsten Dunst,Midnight Special ,31359,6,English,18000000,2015,7.6,2.35,0,-10083113
Chris Rock,224,87666629,Adventure|Comedy|Family|Fantasy,Gerard Butler,Nim's Island ,28109,475,English,18500000,2001,7.6,2.35,0,69166629
Chris Rock,39,33422806,Action,Nirut Sirichanya,Ong-bak 2 ,24570,41,English,4000000,2005,7.6,2.35,0,29422806
Chris Rock,7,630779,Action|Adventure|Comedy|Family,Steve Irwin,The Crocodile Hunter: Collision Course ,5663,365,English,8000000,2007,7.6,2.35,332,-7369221
Chris Shadley,19,1705139,Horror|Thriller,Richard Brooker,Friday the 13th Part III ,31952,6,English,10000000,2011,7.6,2.35,0,-8294861
Chris Stokes,76,18843314,Comedy,Jon Favreau,PCU ,10476,314,English,15000000,1966,7.6,2.35,0,3843314
Chris Stokes,203,74329966,Comedy|Drama,Jason Priestley,Love and Death on Long Island ,3407,107,English,15000000,1999,7.6,2.35,61,59329966
Chris Wedge,203,50740078,Action|Adventure|Family|Fantasy,Djimon Hounsou,Eragon ,108076,388,English,17000000,2008,7.6,2.35,0,33740078
Chris Wedge,141,6594136,Comedy|Drama|Romance,Keanu Reeves,Something's Gotta Give ,91092,964,English,69500000,2012,7.6,2.35,0,-62905864
Chris Wedge,138,19661987,Comedy,Steve Carell,Dinner for Schmucks ,80338,348,English,50000000,2005,7.6,2.35,0,-30338013
Chris Weitz,446,1984743,Adventure|Family|Fantasy,Christopher Lee,The Golden Compass ,149019,666,English,8000000,2011,7.6,2.35,0,-6015257
Chris Weitz,183,1277257,Biography|Crime|Drama,Leonardo DiCaprio,Catch Me If You Can ,525801,640,English,4500000,2012,7.6,2.35,15000,-3222743
Chris Weitz,157,30093107,Action|Adventure|Crime|Thriller,Keanu Reeves,Speed ,260981,64,English,6244087,2006,7.6,2.35,0,23849020
Chris Weitz,222,5561,Sci-Fi|Thriller,Harrison Ford,Blade Runner ,461609,211,English,8000000,2012,7.6,2.35,34000,-7994439
Chris Weitz,33,26345,Comedy|Family|Romance,Ben Feldman,The Perfect Man ,23527,261,English,45000000,2002,7.6,2.35,767,-44973655
Christian Alvart,50,102797150,Drama|Romance,Mira Sorvino,At First Sight ,11232,207,English,71500000,2007,7.6,2.35,0,31297150
Christian Alvart,85,1186957,Action|Horror|Sci-Fi,Jason Statham,Ghosts of Mars ,43006,134,English,45000000,2008,7.6,2.35,0,-43813043
Christian Carion,92,603943,Drama|Fantasy|Romance|Thriller,Demi Moore,Ghost ,154199,111,English,60000000,2008,7.6,2.35,0,-59396057
Christian Ditter,172,10562387,Drama|Romance,Sonia Braga,Angel Eyes ,19686,85,English,55000000,2000,7.6,2.35,689,-44437613
Christian Duguay,19,27052167,Adventure|Drama|Romance,Lorraine Bracco,Medicine Man ,17443,998,English,54000000,2007,7.6,2.35,694,-26947833
Christian Duguay,260,33000000,Drama|Thriller,Al Pacino,City Hall ,16741,450,English,51000000,1991,7.6,2.35,309,-18000000
Christian E. Christiansen,197,568695,Comedy,Brandon T. Jackson,Lottery Ticket ,7991,271,English,40000000,2010,7.6,2.35,0,-39431305
Christian Sesma,158,5895238,Comedy|Documentary,Bernie Mac,The Original Kings of Comedy ,4687,524,English,50000000,2012,7.6,2.35,290,-44104762
Christian Volckman,68,1818681,Comedy|Crime|Drama,Collette Wolfe,Observe and Report ,52467,82,English,60000000,2016,7.6,2.35,0,-58181319
Christine Jeffs,33,56129,Comedy|Drama,Scarlett Johansson,Ghost World ,96129,69,English,40000000,2007,7.6,2.35,5000,-39943871
Christophe Ali,81,7574066,Comedy|Romance,Donald Faison,The Perfect Match ,1180,198,English,35000000,2001,7.6,2.35,740,-27425934
Christophe Barratier,133,7557877,Comedy|Drama|Romance,Julia Roberts,Mystic Pizza ,18286,5,English,38000000,2012,7.6,2.35,0,-30442123
Christophe Gans,2,194568,Action|Drama|Thriller,Natalie Portman,V for Vendetta ,791783,192,English,30000000,2001,7.6,2.35,48000,-29805432
Christopher Barnard,568,85222,Animation|Family|Fantasy|Musical|Romance,Oprah Winfrey,The Princess and the Frog ,89351,214,English,40000000,1999,7.6,2.35,5000,-39914778
Christopher Cain,25,21300000,Comedy|Fantasy|Horror|Romance,John Witherspoon,Vampire in Brooklyn ,17262,106,English,25000000,2016,7.6,2.35,1000,-3700000
Christopher Cain,101,402076689,Comedy|Drama|Family|Music|Musical|Romance,Lucas Grabeel,High School Musical 3: Senior Year ,43795,102,English,21000000,2002,7.6,2.35,0,381076689
Christopher Erskin,121,2961991,Action,Burt Young,Excessive Force ,922,1,English,20000000,1996,7.6,2.35,107,-17038009
Christopher Guest,16,15155772,Comedy|Drama,Sean Patrick Thomas,Barbershop ,22147,154,English,13000000,1997,7.6,2.35,770,2155772
Christopher Guest,10,13350177,Comedy|Crime|Drama,Richard E. Grant,Dom Hemingway ,21243,50,English,14000000,2006,7.6,2.35,0,-649823
Christopher Guest,44,47000000,Drama|Sci-Fi,Leonid Yarmolnik,Hard to Be a God ,2518,6,Cantonese,5000000,2011,7.6,2.35,1000,42000000
Christopher Guest,159,50003300,Comedy|Drama,Jennifer Jason Leigh,Fast Times at Ridgemont High ,71217,89,English,4000000,2014,7.6,2.35,0,46003300
Christopher Hutson,23,150832203,Documentary|Sport,Mira Sorvino,Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,1290,17,English,200000,2000,7.6,2.35,587,150632203
Christopher Landon,26,67263182,Drama|History,Bingbing Li,Snow Flower and the Secret Fan ,3024,38,English,73000000,2005,7.6,2.35,0,-5736818
Christopher Leitch,15,129319,Biography|Drama,Brendan Fraser,Gods and Monsters ,24977,199,English,11000000,2002,7.6,2.35,0,-10870681
Christopher M. Bessette,32,168213584,Comedy|Family|Fantasy|Musical,Ed Wynn,Mary Poppins ,107408,1182,English,950000,2010,7.6,2.35,0,167263584
Christopher McQuarrie,357,6000000,Action|Adventure|Thriller,Tom Cruise,Mission: Impossible - Rogue Nation ,232187,440,English,35000000,2009,7.6,2.35,47000,-29000000
Christopher McQuarrie,213,20186,Adventure|Comedy|Family,Taylor Lautner,Cheaper by the Dozen 2 ,42737,360,English,10000000,1984,7.6,2.35,781,-9979814
Christopher McQuarrie,66,47887943,Drama|Mystery|Thriller,Nicholas Hamilton,Strangerland ,5637,11,English,200000000,2004,7.6,2.35,0,-152112057
Christopher McQuarrie,10,31607598,Horror,Johnny Depp,A Nightmare on Elm Street ,149293,269,English,5000000,2009,7.6,2.35,10000,26607598
Christopher Morris,230,21078145,Drama|Horror,Joely Richardson,Maggie ,30219,333,English,900000,2012,7.6,2.35,22000,20178145
Christopher Nolan,813,24006726,Action|Thriller,Tom Hardy,The Dark Knight Rises ,1144337,2701,English,1500000,2009,7.6,2.35,164000,22506726
Christopher Nolan,408,127214072,Action|Crime|Drama|Thriller,Christian Bale,The Dark Knight ,1676169,4667,English,60000,2010,7.6,2.35,37000,127154072
Christopher Nolan,642,52885587,Adventure|Drama|Sci-Fi,Matthew McConaughey,Interstellar ,928227,2725,English,28000000,2016,7.6,2.35,349000,24885587
Christopher Nolan,1,40363530,Action|Adventure|Sci-Fi|Thriller,Leonardo DiCaprio,Inception ,1468200,2803,Japanese,8000000,2008,7.6,2.35,175000,32363530
Christopher Nolan,167,9172810,Action|Adventure,Christian Bale,Batman Begins ,980946,2685,English,1500000,2010,7.6,2.35,15000,7672810
Christopher Nolan,140,1227324,Crime|Drama|Thriller,Tom Hardy,Child 44 ,40568,497,English,8000000,2013,7.6,2.35,18000,-6772676
Christopher Nolan,209,4542775,Action|Comedy,Olivia Munn,Ride Along 2 ,28621,382,English,83532,2013,7.6,2.35,0,4459243
Christopher Nolan,43,77501,Comedy,Matthew McConaughey,"Surfer, Dude ",7367,39,English,17000000,2014,7.6,2.35,850,-16922499
Christopher Scott Cherot,6,82528097,Action|Comedy|Fantasy|Sci-Fi,Jordana Spiro,The Specials ,1938,75,English,13000000,2015,7.6,2.35,210,69528097
Christopher Smith,232,19283782,Comedy|Family|Fantasy|Romance,Tammin Sursok,Aquamarine ,30462,444,English,8000000,2010,7.6,2.35,0,11283782
Christopher Smith,94,56607223,Action|Comedy|Romance,Jasper Cole,MacGruber ,35888,173,English,26000000,2005,7.6,2.35,0,30607223
Christopher Spencer,92,42640890,Horror|Thriller,Daniel Roebuck,Final Destination ,181058,805,English,1400000,2011,7.6,2.35,0,41240890
Chuan Lu,325,7458269,Horror|Mystery|Thriller,Illeana Douglas,Stir of Echoes ,62468,18,English,60000000,2015,7.6,2.35,0,-52541731
Chuck Bowman,180,2201412,Action|Biography|Crime|Drama|Thriller,Ian Ziering,Domino ,58015,70,English,29000000,1996,7.5,2.35,0,-26798588
Chuck Russell,81,41400000,Comedy|Romance,Robert De Niro,Little Fockers ,85531,316,English,25000000,2012,7.5,2.35,0,16400000
Chuck Russell,77,138447667,Comedy,Jon Favreau,Couples Retreat ,83506,97,English,12000000,1996,7.5,2.35,0,126447667
Chuck Russell,175,30324946,Comedy|Family,Macaulay Culkin,Ri¢hie Ri¢h ,49612,180,English,180000,2006,7.5,2.35,0,30144946
Chuck Russell,143,59379,Crime|Drama|Thriller,Gerard Butler,Shattered ,25450,1,English,35000000,1985,7.5,2.35,0,-34940621
Chuck Russell,128,8231,Comedy|Drama|War,Bob Newhart,Catch-22 ,17277,86,English,62000,1953,7.5,2.35,0,-53769
Chuck Russell,47,8586376,Drama|Thriller,Stockard Channing,The Business of Strangers ,3413,36,English,1500000,2010,7.5,2.35,29,7086376
Chuck Sheetz,15,47000000,Comedy|Drama,Luke Newberry,Quartet ,15684,292,English,350000,2006,7.5,2.35,13000,46650000
Ciarán Foy,5,2338695,Crime|Drama|Thriller,John Cassavetes,Machine Gun McCain ,618,1736,Hindi,24000000,1993,7.5,2.35,85,-21661305
Clare Kilner,106,21589307,Action|Adventure|Family|Sci-Fi,Jim Broadbent,Superman IV: The Quest for Peace ,33570,645,English,3000000,2010,7.5,2.35,1000,18589307
Clare Kilner,173,403932,Drama|Sport,Bruce Dern,Madison ,1033,305,English,200000,2012,7.5,2.35,282,203932
Clark Baker,29,49551662,Comedy|Sci-Fi,David Arquette,Orgazmo ,30396,107,English,48000000,2012,7.5,2.35,0,1551662
Clark Gregg,34,54696902,Crime|Drama|Thriller,Noah Emmerich,Trust ,34224,28,English,40000000,2006,7.5,2.35,10000,14696902
Clark Johnson,147,6754898,Comedy|Romance,Julia Roberts,Runaway Bride ,74274,737,English,40000000,2002,7.5,2.35,0,-33245102
Clark Johnson,435,1429260,Adventure|Animation|Comedy|Family|Fantasy,Isaac Hempstead Wright,The Boxtrolls ,40883,257,English,35000000,2004,7.5,2.35,11000,-33570740
Claude Chabrol,100,26505000,Comedy|Romance,Mila Kunis,Get Over It ,15617,125,English,35000000,2001,7.5,2.35,0,-8495000
Claude Chabrol,204,20966644,Horror|Sci-Fi|Thriller,Leon,Bats ,8294,35,English,4500000,2012,7.5,2.35,342,16466644
Claude Miller,72,18225165,Drama|Romance,Jake Gyllenhaal,The Good Girl ,37952,339,English,10000000,2014,7.5,2.35,938,8225165
Claudia Llosa,327,10161099,Crime|Drama|Thriller,Jake Gyllenhaal,Nightcrawler ,293304,247,English,22000,1955,7.5,2.35,65000,10139099
Claudia Sainte-Luce,445,7518876,Comedy|Drama,Eddie Griffin,Foolish ,536,1057,French,68000000,2009,7.5,2.35,43,-60481124
Clay Kaytis,294,3071947,Animation|Comedy|Fantasy,Brendan Fraser,Monkeybone ,14280,222,English,50000000,1996,7.5,2.35,683,-46928053
Clint Eastwood,80,52850,Action|Sci-Fi,Keanu Reeves,The Matrix ,1217752,296,English,35000000,2009,7.5,2.35,25000,-34947150
Clint Eastwood,223,64955956,Biography|Comedy|Drama,Jennifer Lawrence,Joy ,75329,323,English,20000000,2005,7.5,2.35,24000,44955956
Clint Eastwood,161,125531634,Drama|Horror|Thriller,Dougray Scott,Dark Water ,44966,195,English,15600000,1996,7.5,2.35,0,109931634
Clint Eastwood,206,177343675,Action|Adventure|Thriller,Oliver Platt,Executive Decision ,40858,108,English,2500000,2007,7.5,2.35,0,174843675
Clint Eastwood,202,9180275,Crime|Horror|Mystery|Thriller,Sylvester Stallone,Eye See You ,19706,559,English,12000000,1997,7.5,2.35,448,-2819725
Clint Eastwood,166,14793904,Action|Drama|Thriller,Kevin Spacey,Outbreak ,91176,384,English,10000000,1995,7.5,2.35,0,4793904
Clint Eastwood,105,27900000,Action|Thriller,Matt Walsh,Into the Storm ,54101,114,English,4000000,1996,7.5,2.35,15000,23900000
Clint Eastwood,66,100289690,Crime|Drama|Romance|Thriller,Denzel Washington,Out of Time ,45895,140,English,6000000,2003,7.5,2.35,1000,94289690
Clint Eastwood,131,56684819,Horror,Krista Allen,The Final Destination ,75345,355,English,17000000,2002,7.5,2.35,0,39684819
Clint Eastwood,405,28927720,Comedy|Romance,Mila Kunis,Friends with Benefits ,270228,111,English,2000000,2010,7.5,2.35,41000,26927720
Clint Eastwood,226,5480996,Comedy|Romance,Stockard Channing,Must Love Dogs ,25883,234,English,20000000,1999,7.5,2.35,0,-14519004
Clint Eastwood,135,46800000,Drama|Thriller,Denzel Washington,Flight ,264047,644,English,14000000,2004,7.5,2.35,64000,32800000
Clint Eastwood,74,133228348,Action|Adventure|Sci-Fi|Thriller,Desmond Llewelyn,Moonraker ,69534,268,English,17000000,2008,7.5,2.35,0,116228348
Clint Eastwood,46,210592590,Comedy|Romance,Steve Carell,The 40-Year-Old Virgin ,313797,207,English,8500000,1982,7.5,2.35,0,202092590
Clint Eastwood,223,55461307,Adventure|Comedy|Horror|Sci-Fi,Emma Stone,Zombieland ,386217,300,English,7000000,2007,7.5,2.35,26000,48461307
Clint Eastwood,98,15681020,Drama|Thriller,Denis O'Hare,Derailed ,62584,87,English,8000000,2008,7.5,2.35,0,7681020
Clint Eastwood,242,60338891,Comedy|Drama|Romance,James Franco,Whatever It Takes ,8055,513,English,2500000,2015,7.5,2.35,816,57838891
Clint Eastwood,45,10706786,Drama|Horror|Mystery|Thriller,Melissa Sagemiller,Soul Survivors ,7277,55,English,10000000,2016,7.5,2.35,231,706786
Clint Eastwood,112,108244774,Comedy|Drama,Channing Tatum,Magic Mike ,108843,526,English,5000000,2004,7.5,2.35,54000,103244774
Clint Eastwood,9,21413105,Comedy|Drama|Musical,Tisha Campbell-Martin,School Daze ,4756,52,English,2900000,2010,7.5,2.35,624,18513105
Clive Barker,79,86049418,Comedy|Drama,Monica Barladeanu,Closer to the Moon ,2841,8,Spanish,6000000,2004,7.5,2.35,0,80049418
Cody Cameron,205,4273372,Action|Adventure|Drama|History|Romance,Sasha Roiz,Pompeii ,84508,1,English,3500000,1981,7.5,2.35,20000,773372
Colin Higgins,22,106593296,Comedy,Naomi Watts,I Heart Huckabees ,56813,111,English,200000000,1971,7.5,2.35,0,-93406704
Colin Minihan,1,104257,Animation|Family|Fantasy|Music,Leopold Stokowski,Fantasia ,71321,4,English,4000000,2000,7.5,2.35,3000,-3895743
Colin Strause,138,126203320,Action|Adventure|Comedy|Family|Sci-Fi,Kirsten Dunst,Small Soldiers ,77415,209,English,70000,1990,7.5,2.35,0,126133320
Colin Strause,52,44484065,Comedy|Drama|Romance,Kristen Stewart,In the Land of Women ,27689,27,English,19800000,2012,7.5,2.35,1000,24684065
Colin Trevorrow,750,27067160,Action|Adventure|Sci-Fi|Thriller,Bryce Dallas Howard,Jurassic World ,418214,1290,English,6000000,2009,7.5,2.35,150000,21067160
Colin Trevorrow,56,24475193,Comedy|Romance,Shahir Kabaha,Luminarias ,505,16,English,18000000,2013,7.5,2.35,24,6475193
Collin Joseph Neal,43,25047631,Comedy|Drama,Michael Joiner,Swingers ,63951,51,English,16000000,2011,7.5,2.35,0,9047631
Collin Schiffli,47,2912363,Comedy|Drama|Romance,Janeane Garofalo,200 Cigarettes ,13010,160,English,85000000,2012,7.5,2.35,0,-82087637
Conor McMahon,33,63143812,Drama|Thriller,Nicole Smolen,8 Days ,44,14,English,45000000,2009,7.5,2.35,224,18143812
Conor McPherson,53,78747585,Comedy,Geoff Stults,The Opposite Sex ,557,252,Spanish,3000000,1982,7.5,2.35,0,75747585
Corbin Bernsen,8,82506325,Horror|Musical,Elizabeth Streb,Alleluia! The Devil's Carnival ,259,10,English,60000000,2013,7.5,2.35,707,22506325
Corey Grant,51,356784000,Comedy|Romance,Julia Roberts,Full Frontal ,8662,26,English,15000000,2011,7.5,2.35,134,341784000
Corey Yuen,81,82670733,Drama,Jeremy Renner,North Country ,32815,354,English,2000000,2007,7.5,2.35,0,80670733
Cory Edwards,25,16264475,Comedy|Crime,Woody Allen,Small Time Crooks ,31169,307,English,20000000,1995,7.5,2.35,812,-3735525
Costa-Gavras,131,38105077,Comedy|Drama|Romance,Bruce Willis,The Story of Us ,18404,347,English,750000,2011,7.5,2.35,0,37355077
Costa-Gavras,32,5600000,Comedy|Drama|Music,Matt Bomer,Magic Mike XXL ,38202,81,English,7500000,2006,7.5,2.35,41000,-1900000
Courtney Hunt,50,83906114,Drama,Eric Dane,The Basket ,449,394,English,18000000,2014,7.5,2.35,117,65906114
Courtney Solomon,129,44328238,Comedy|Romance,Linda Cardellini,Legally Blonde ,131801,475,English,50000000,2010,7.5,2.35,0,-5671762
Courtney Solomon,110,106126012,Crime|Drama|Horror|Thriller,Naomi Watts,Funny Games ,69569,144,German,38600000,2013,7.5,2.35,0,67526012
Craig Bolotin,132,86208010,Comedy|Drama|War,John Heard,The Lucky Ones ,11704,248,English,17000000,2007,7.5,2.35,702,69208010
Craig Brewer,111,41954997,Biography|Drama,Denzel Washington,The Great Debaters ,47626,64,English,17000000,1974,7.5,2.35,0,24954997
Craig Brewer,91,35927406,Adventure|Drama|War,William Holden,The Bridge on the River Kwai ,149444,16,English,15000000,2010,7.5,2.35,0,20927406
Craig Gillespie,40,73678,Crime|Drama|Thriller,Robert De Niro,The Score ,101899,296,English,13000000,1999,7.5,2.35,0,-12926322
Craig Gillespie,85,21413502,Crime|Drama|Thriller,Channing Tatum,Side Effects ,148327,55,English,7000000,2003,7.5,2.35,29000,14413502
Craig Gillespie,168,40168080,Crime|Drama|Thriller,Robert De Niro,The Untouchables ,219008,109,English,2000000,1996,7.5,2.35,0,38168080
Craig Gillespie,242,51533608,Sci-Fi|Thriller,Logan Lerman,The Butterfly Effect ,357579,166,English,32000000,2013,7.5,2.35,15000,19533608
Craig Johnson,287,777423,Drama,Ulrich Thomsen,The Celebration ,65951,42,English,23000000,2005,7.5,2.35,5000,-22222577
Craig Mazin,63,58936,Adventure|Comedy|Fantasy,Tom Wilkinson,Black Knight ,30771,91,English,55000000,2006,7.5,2.35,0,-54941064
Craig Mazin,17,14114488,Comedy|Drama,Jason Marsden,Blue Like Jazz ,2582,70,English,39000000,2013,7.5,2.35,0,-24885512
Craig Moss,411,1654367,Action|Comedy|Horror|Thriller,Krista Allen,Feast ,25542,213,English,35000000,1945,7.5,2.35,0,-33345633
Craig Moss,4,81525,Drama|Horror,James Duval,May ,26773,48,English,12000000,1984,7.5,2.35,0,-11918475
Craig R. Baxley,58,611709,Action|Crime|Thriller,Jason Statham,War ,72673,316,English,12000000,1996,7.5,2.35,0,-11388291
Craig R. Baxley,11,47000485,Comedy|Drama|Romance,Will Ferrell,The Wendell Baker Story ,5159,430,English,42000000,2002,7.5,2.35,143,5000485
Craig Zobel,365,44665963,Comedy|Music|Romance,Jim Parsons,Johnny Suede ,3013,68,English,18000000,2011,7.5,2.35,344,26665963
Cristian Mungiu,54,42071069,Fantasy|Horror,Julian Morris,Hellraiser ,76407,67,English,1200000,2012,7.5,2.35,0,40871069
